"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","SoilProfile"
"2018-04-22 14:30:00",194,0.022,0.03,0.042,21.84,20.35,21.08
"2018-04-22 14:45:00",195,0.022,0.03,0.042,21.88,20.38,21.07
"2018-04-22 15:00:00",196,0.022,0.029,0.042,21.91,20.41,21.07
"2018-04-22 15:15:00",197,0.022,0.029,0.042,21.92,20.44,21.06
"2018-04-22 15:30:00",198,0.022,0.029,0.042,21.91,20.48,21.07
"2018-04-22 15:45:00",199,0.022,0.029,0.042,21.9,20.51,21.07
"2018-04-22 16:00:00",200,0.022,0.03,0.042,21.88,20.54,21.07
"2018-04-22 16:15:00",201,0.022,0.03,0.042,21.85,20.58,21.08
"2018-04-22 16:30:00",202,0.022,0.03,0.042,21.8,20.62,21.09
"2018-04-22 16:45:00",203,0.022,0.029,0.042,21.72,20.65,21.1
"2018-04-22 17:00:00",204,0.022,0.03,0.042,21.65,20.68,21.11
"2018-04-22 17:15:00",205,0.022,0.03,0.042,21.57,20.7,21.11
"2018-04-22 17:30:00",206,0.022,0.029,0.042,21.5,20.73,21.11
"2018-04-22 17:45:00",207,0.022,0.029,0.042,21.42,20.75,21.12
"2018-04-22 18:00:00",208,0.022,0.029,0.042,21.34,20.78,21.13
"2018-04-22 18:15:00",209,0.022,0.029,0.042,21.25,20.79,21.14
"2018-04-22 18:30:00",210,0.022,0.029,0.042,21.16,20.81,21.15
"2018-04-22 18:45:00",211,0.022,0.029,0.042,21.04,20.82,21.16
"2018-04-22 19:00:00",212,0.022,0.029,0.042,20.91,20.84,21.17
"2018-04-22 19:15:00",213,0.022,0.029,0.042,20.79,20.84,21.18
"2018-04-22 19:30:00",214,0.022,0.029,0.042,20.64,20.85,21.19
"2018-04-22 19:45:00",215,0.022,0.03,0.042,20.48,20.85,21.19
"2018-04-22 20:00:00",216,0.022,0.029,0.042,20.31,20.85,21.2
"2018-04-22 20:15:00",217,0.022,0.03,0.042,20.16,20.84,21.21
"2018-04-22 20:30:00",218,0.022,0.03,0.042,20.03,20.84,21.22
"2018-04-22 20:45:00",219,0.022,0.03,0.042,19.89,20.83,21.23
"2018-04-22 21:00:00",220,0.022,0.03,0.042,19.77,20.82,21.24
"2018-04-22 21:15:00",221,0.022,0.029,0.042,19.65,20.81,21.24
"2018-04-22 21:30:00",222,0.022,0.03,0.042,19.53,20.8,21.25
"2018-04-22 21:45:00",223,0.022,0.03,0.042,19.41,20.78,21.26
"2018-04-22 22:00:00",224,0.022,0.03,0.042,19.29,20.76,21.27
"2018-04-22 22:15:00",225,0.022,0.029,0.042,19.18,20.75,21.28
"2018-04-22 22:30:00",226,0.022,0.03,0.042,19.07,20.73,21.29
"2018-04-22 22:45:00",227,0.022,0.029,0.042,18.97,20.7,21.29
"2018-04-22 23:00:00",228,0.022,0.029,0.042,18.87,20.68,21.3
"2018-04-22 23:15:00",229,0.022,0.029,0.042,18.76,20.66,21.31
"2018-04-22 23:30:00",230,0.022,0.029,0.042,18.66,20.63,21.32
"2018-04-22 23:45:00",231,0.022,0.029,0.042,18.59,20.6,21.32
"2018-04-23 00:00:00",232,0.022,0.029,0.042,18.51,20.58,21.33
"2018-04-23 00:15:00",233,0.022,0.029,0.042,18.43,20.55,21.33
"2018-04-23 00:30:00",234,0.022,0.03,0.042,18.36,20.52,21.33
"2018-04-23 00:45:00",235,0.022,0.029,0.042,18.27,20.49,21.34
"2018-04-23 01:00:00",236,0.022,0.029,0.042,18.18,20.46,21.34
"2018-04-23 01:15:00",237,0.022,0.029,0.042,18.09,20.43,21.34
"2018-04-23 01:30:00",238,0.022,0.029,0.042,18.03,20.4,21.34
"2018-04-23 01:45:00",239,0.022,0.029,0.042,18.02,20.37,21.34
"2018-04-23 02:00:00",240,0.022,0.029,0.042,18.03,20.34,21.34
"2018-04-23 02:15:00",241,0.022,0.029,0.042,18.01,20.31,21.34
"2018-04-23 02:30:00",242,0.022,0.029,0.042,17.97,20.28,21.34
"2018-04-23 02:45:00",243,0.022,0.029,0.042,17.9,20.25,21.34
"2018-04-23 03:00:00",244,0.022,0.029,0.042,17.81,20.22,21.34
"2018-04-23 03:15:00",245,0.022,0.029,0.042,17.73,20.19,21.34
"2018-04-23 03:30:00",246,0.022,0.029,0.042,17.67,20.16,21.33
"2018-04-23 03:45:00",247,0.022,0.029,0.042,17.6,20.14,21.33
"2018-04-23 04:00:00",248,0.022,0.029,0.042,17.53,20.11,21.33
"2018-04-23 04:15:00",249,0.022,0.029,0.042,17.46,20.08,21.32
"2018-04-23 04:30:00",250,0.022,0.029,0.042,17.38,20.06,21.32
"2018-04-23 04:45:00",251,0.022,0.029,0.042,17.31,20.03,21.32
"2018-04-23 05:00:00",252,0.022,0.029,0.042,17.23,20,21.31
"2018-04-23 05:15:00",253,0.022,0.029,0.042,17.16,19.97,21.31
"2018-04-23 05:30:00",254,0.022,0.029,0.042,17.09,19.94,21.31
"2018-04-23 05:45:00",255,0.022,0.029,0.042,17.05,19.9,21.29
"2018-04-23 06:00:00",256,0.022,0.029,0.042,17.05,19.87,21.29
"2018-04-23 06:15:00",257,0.022,0.029,0.042,17.05,19.84,21.28
"2018-04-23 06:30:00",258,0.022,0.029,0.042,17.04,19.81,21.27
"2018-04-23 06:45:00",259,0.022,0.029,0.042,17.02,19.78,21.26
"2018-04-23 07:00:00",260,0.022,0.029,0.042,17,19.75,21.26
"2018-04-23 07:15:00",261,0.022,0.029,0.042,16.98,19.72,21.24
"2018-04-23 07:30:00",262,0.022,0.029,0.042,17,19.69,21.24
"2018-04-23 07:45:00",263,0.022,0.029,0.042,17.05,19.66,21.22
"2018-04-23 08:00:00",264,0.022,0.029,0.042,17.14,19.63,21.2
"2018-04-23 08:15:00",265,0.022,0.029,0.042,17.24,19.61,21.19
"2018-04-23 08:30:00",266,0.022,0.029,0.042,17.36,19.57,21.18
"2018-04-23 08:45:00",267,0.022,0.029,0.042,17.51,19.54,21.16
"2018-04-23 09:00:00",268,0.022,0.029,0.042,17.65,19.52,21.14
"2018-04-23 09:15:00",269,0.022,0.029,0.042,17.78,19.5,21.12
"2018-04-23 09:30:00",270,0.022,0.029,0.042,17.93,19.48,21.1
"2018-04-23 09:45:00",271,0.022,0.029,0.042,18.1,19.47,21.1
"2018-04-23 10:00:00",272,0.022,0.029,0.042,18.3,19.46,21.08
"2018-04-23 10:15:00",273,0.022,0.029,0.042,18.49,19.46,21.07
"2018-04-23 10:30:00",274,0.022,0.029,0.042,18.67,19.46,21.06
"2018-04-23 10:45:00",275,0.022,0.029,0.042,18.88,19.45,21.05
"2018-04-23 11:00:00",276,0.022,0.029,0.042,19.11,19.46,21.03
"2018-04-23 11:15:00",277,0.022,0.029,0.042,19.34,19.47,21.01
"2018-04-23 11:30:00",278,0.022,0.029,0.042,19.53,19.49,21
"2018-04-23 11:45:00",279,0.022,0.029,0.042,19.77,19.5,20.99
"2018-04-23 12:00:00",280,0.022,0.029,0.042,20.02,19.52,20.97
"2018-04-23 12:15:00",281,0.022,0.029,0.041,20.27,19.53,20.96
"2018-04-23 12:30:00",282,0.022,0.029,0.041,20.48,19.56,20.95
"2018-04-23 12:45:00",283,0.022,0.029,0.041,20.68,19.6,20.94
"2018-04-23 13:00:00",284,0.022,0.029,0.041,20.85,19.63,20.94
"2018-04-23 13:15:00",285,0.022,0.029,0.041,20.98,19.67,20.93
"2018-04-23 13:30:00",286,0.022,0.029,0.041,21.11,19.71,20.92
"2018-04-23 13:45:00",287,0.022,0.029,0.041,21.23,19.74,20.91
"2018-04-23 14:00:00",288,0.022,0.029,0.041,21.29,19.79,20.9
"2018-04-23 14:15:00",289,0.022,0.029,0.041,21.32,19.82,20.9
"2018-04-23 14:30:00",290,0.022,0.029,0.041,21.35,19.86,20.89
"2018-04-23 14:45:00",291,0.022,0.029,0.041,21.38,19.91,20.89
"2018-04-23 15:00:00",292,0.022,0.029,0.041,21.43,19.94,20.88
"2018-04-23 15:15:00",293,0.022,0.029,0.041,21.48,19.97,20.87
"2018-04-23 15:30:00",294,0.022,0.029,0.041,21.51,20.01,20.86
"2018-04-23 15:45:00",295,0.022,0.029,0.041,21.52,20.04,20.86
"2018-04-23 16:00:00",296,0.022,0.029,0.041,21.52,20.08,20.86
"2018-04-23 16:15:00",297,0.022,0.029,0.041,21.5,20.12,20.87
"2018-04-23 16:30:00",298,0.022,0.029,0.041,21.48,20.16,20.87
"2018-04-23 16:45:00",299,0.022,0.029,0.041,21.47,20.21,20.88
"2018-04-23 17:00:00",300,0.022,0.029,0.041,21.44,20.24,20.89
"2018-04-23 17:15:00",301,0.022,0.029,0.041,21.39,20.28,20.9
"2018-04-23 17:30:00",302,0.022,0.029,0.041,21.34,20.31,20.9
"2018-04-23 17:45:00",303,0.022,0.029,0.041,21.27,20.33,20.91
"2018-04-23 18:00:00",304,0.022,0.029,0.041,21.19,20.36,20.91
"2018-04-23 18:15:00",305,0.022,0.029,0.041,21.12,20.39,20.92
"2018-04-23 18:30:00",306,0.022,0.029,0.041,21,20.42,20.93
"2018-04-23 18:45:00",307,0.022,0.029,0.041,20.85,20.44,20.94
"2018-04-23 19:00:00",308,0.022,0.029,0.041,20.67,20.46,20.95
"2018-04-23 19:15:00",309,0.022,0.029,0.041,20.49,20.48,20.97
"2018-04-23 19:30:00",310,0.022,0.029,0.041,20.33,20.49,20.97
"2018-04-23 19:45:00",311,0.022,0.029,0.041,20.19,20.49,20.97
"2018-04-23 20:00:00",312,0.022,0.029,0.041,20.09,20.49,20.98
"2018-04-23 20:15:00",313,0.022,0.029,0.041,20,20.49,20.98
"2018-04-23 20:30:00",314,0.022,0.029,0.041,19.89,20.49,20.99
"2018-04-23 20:45:00",315,0.022,0.029,0.041,19.76,20.48,21
"2018-04-23 21:00:00",316,0.022,0.029,0.041,19.64,20.48,21.01
"2018-04-23 21:15:00",317,0.022,0.029,0.041,19.53,20.47,21.03
"2018-04-23 21:30:00",318,0.022,0.029,0.041,19.43,20.47,21.04
"2018-04-23 21:45:00",319,0.022,0.029,0.041,19.31,20.46,21.05
"2018-04-23 22:00:00",320,0.022,0.029,0.041,19.19,20.44,21.05
"2018-04-23 22:15:00",321,0.022,0.029,0.041,19.08,20.43,21.06
"2018-04-23 22:30:00",322,0.022,0.029,0.041,18.97,20.42,21.07
"2018-04-23 22:45:00",323,0.022,0.029,0.041,18.87,20.4,21.07
"2018-04-23 23:00:00",324,0.022,0.029,0.041,18.76,20.38,21.08
"2018-04-23 23:15:00",325,0.022,0.029,0.041,18.66,20.36,21.09
"2018-04-23 23:30:00",326,0.022,0.029,0.041,18.56,20.34,21.1
"2018-04-23 23:45:00",327,0.022,0.029,0.041,18.47,20.32,21.1
"2018-04-24 00:00:00",328,0.022,0.029,0.041,18.42,20.29,21.11
"2018-04-24 00:15:00",329,0.022,0.029,0.041,18.42,20.27,21.11
"2018-04-24 00:30:00",330,0.022,0.029,0.041,18.45,20.23,21.11
"2018-04-24 00:45:00",331,0.022,0.029,0.041,18.5,20.21,21.1
"2018-04-24 01:00:00",332,0.022,0.029,0.041,18.57,20.19,21.11
"2018-04-24 01:15:00",333,0.022,0.029,0.041,18.62,20.16,21.11
"2018-04-24 01:30:00",334,0.022,0.029,0.041,18.67,20.14,21.11
"2018-04-24 01:45:00",335,0.022,0.029,0.041,18.72,20.12,21.11
"2018-04-24 02:00:00",336,0.022,0.029,0.041,18.77,20.1,21.11
"2018-04-24 02:15:00",337,0.022,0.029,0.041,18.8,20.08,21.11
"2018-04-24 02:30:00",338,0.022,0.029,0.041,18.84,20.06,21.11
"2018-04-24 02:45:00",339,0.022,0.029,0.041,18.87,20.05,21.1
"2018-04-24 03:00:00",340,0.022,0.029,0.041,18.88,20.04,21.1
"2018-04-24 03:15:00",341,0.022,0.029,0.041,18.85,20.04,21.11
"2018-04-24 03:30:00",342,0.022,0.029,0.041,18.8,20.03,21.11
"2018-04-24 03:45:00",343,0.022,0.029,0.041,18.71,20.02,21.11
"2018-04-24 04:00:00",344,0.022,0.029,0.041,18.61,20.01,21.1
"2018-04-24 04:15:00",345,0.022,0.029,0.041,18.52,20.01,21.1
"2018-04-24 04:30:00",346,0.022,0.029,0.041,18.41,20,21.1
"2018-04-24 04:45:00",347,0.022,0.029,0.041,18.3,19.99,21.1
"2018-04-24 05:00:00",348,0.022,0.029,0.041,18.19,19.98,21.1
"2018-04-24 05:15:00",349,0.022,0.029,0.041,18.09,19.97,21.1
"2018-04-24 05:30:00",350,0.022,0.029,0.041,18.01,19.96,21.09
"2018-04-24 05:45:00",351,0.022,0.029,0.041,17.94,19.94,21.09
"2018-04-24 06:00:00",352,0.022,0.029,0.041,17.91,19.92,21.09
"2018-04-24 06:15:00",353,0.022,0.029,0.041,17.87,19.9,21.08
"2018-04-24 06:30:00",354,0.022,0.029,0.041,17.79,19.88,21.08
"2018-04-24 06:45:00",355,0.022,0.029,0.041,17.71,19.86,21.08
"2018-04-24 07:00:00",356,0.022,0.029,0.041,17.68,19.84,21.07
"2018-04-24 07:15:00",357,0.022,0.029,0.041,17.67,19.82,21.07
"2018-04-24 07:30:00",358,0.022,0.029,0.041,17.65,19.8,21.06
"2018-04-24 07:45:00",359,0.022,0.029,0.041,17.64,19.78,21.05
"2018-04-24 08:00:00",360,0.022,0.029,0.041,17.67,19.75,21.05
"2018-04-24 08:15:00",361,0.022,0.029,0.041,17.73,19.73,21.04
"2018-04-24 08:30:00",362,0.022,0.029,0.041,17.83,19.7,21.02
"2018-04-24 08:45:00",363,0.022,0.029,0.041,17.93,19.67,21.01
"2018-04-24 09:00:00",364,0.022,0.029,0.041,18.04,19.65,20.99
"2018-04-24 09:15:00",365,0.022,0.029,0.041,18.14,19.63,20.98
"2018-04-24 09:30:00",366,0.022,0.029,0.041,18.26,19.61,20.98
"2018-04-24 09:45:00",367,0.022,0.029,0.041,18.4,19.59,20.96
"2018-04-24 10:00:00",368,0.022,0.029,0.041,18.55,19.58,20.95
"2018-04-24 10:15:00",369,0.022,0.029,0.041,18.72,19.58,20.94
"2018-04-24 10:30:00",370,0.022,0.029,0.041,18.91,19.57,20.94
"2018-04-24 10:45:00",371,0.022,0.029,0.041,19.11,19.57,20.93
"2018-04-24 11:00:00",372,0.022,0.029,0.041,19.3,19.58,20.92
"2018-04-24 11:15:00",373,0.022,0.029,0.041,19.52,19.58,20.9
"2018-04-24 11:30:00",374,0.022,0.029,0.041,19.75,19.58,20.89
"2018-04-24 11:45:00",375,0.022,0.029,0.041,19.95,19.59,20.88
"2018-04-24 12:00:00",376,0.022,0.029,0.041,20.13,19.61,20.87
"2018-04-24 12:15:00",377,0.022,0.029,0.041,20.27,19.63,20.87
"2018-04-24 12:30:00",378,0.022,0.029,0.041,20.41,19.65,20.86
"2018-04-24 12:45:00",379,0.022,0.029,0.041,20.53,19.69,20.86
"2018-04-24 13:00:00",380,0.022,0.029,0.041,20.65,19.72,20.85
"2018-04-24 13:15:00",381,0.022,0.029,0.041,20.76,19.74,20.85
"2018-04-24 13:30:00",382,0.022,0.029,0.04,20.86,19.77,20.84
"2018-04-24 13:45:00",383,0.022,0.029,0.04,20.94,19.8,20.84
"2018-04-24 14:00:00",384,0.022,0.029,0.04,21.02,19.83,20.83
"2018-04-24 14:15:00",385,0.022,0.029,0.04,21.07,19.87,20.83
"2018-04-24 14:30:00",386,0.022,0.029,0.04,21.13,19.89,20.82
"2018-04-24 14:45:00",387,0.022,0.029,0.04,21.18,19.93,20.82
"2018-04-24 15:00:00",388,0.022,0.029,0.04,21.23,19.96,20.82
"2018-04-24 15:15:00",389,0.022,0.029,0.04,21.26,19.99,20.81
"2018-04-24 15:30:00",390,0.022,0.029,0.04,21.28,20.02,20.81
"2018-04-24 15:45:00",391,0.022,0.029,0.04,21.29,20.05,20.81
"2018-04-24 16:00:00",392,0.022,0.029,0.04,21.29,20.08,20.81
"2018-04-24 16:15:00",393,0.022,0.029,0.04,21.27,20.12,20.81
"2018-04-24 16:30:00",394,0.022,0.029,0.04,21.25,20.15,20.81
"2018-04-24 16:45:00",395,0.022,0.029,0.04,21.21,20.18,20.82
"2018-04-24 17:00:00",396,0.022,0.029,0.04,21.17,20.21,20.83
"2018-04-24 17:15:00",397,0.022,0.029,0.04,21.12,20.25,20.85
"2018-04-24 17:30:00",398,0.022,0.029,0.04,21.02,20.27,20.85
"2018-04-24 17:45:00",399,0.022,0.029,0.04,20.85,20.3,20.86
"2018-04-24 18:00:00",400,0.022,0.029,0.04,20.63,20.32,20.86
"2018-04-24 18:15:00",401,0.022,0.029,0.04,20.39,20.35,20.88
"2018-04-24 18:30:00",402,0.022,0.029,0.04,20.15,20.37,20.89
"2018-04-24 18:45:00",403,0.022,0.029,0.04,19.93,20.39,20.9
"2018-04-24 19:00:00",404,0.022,0.029,0.04,19.72,20.39,20.92
"2018-04-24 19:15:00",405,0.022,0.029,0.04,19.51,20.39,20.92
"2018-04-24 19:30:00",406,0.022,0.029,0.04,19.33,20.39,20.93
"2018-04-24 19:45:00",407,0.022,0.029,0.04,19.16,20.38,20.94
"2018-04-24 20:00:00",408,0.022,0.029,0.04,19.01,20.38,20.95
"2018-04-24 20:15:00",409,0.022,0.029,0.04,18.86,20.36,20.96
"2018-04-24 20:30:00",410,0.022,0.029,0.04,18.72,20.35,20.97
"2018-04-24 20:45:00",411,0.022,0.029,0.04,18.58,20.33,20.98
"2018-04-24 21:00:00",412,0.022,0.029,0.04,18.45,20.31,20.99
"2018-04-24 21:15:00",413,0.022,0.029,0.04,18.32,20.29,21
"2018-04-24 21:30:00",414,0.022,0.029,0.04,18.2,20.27,21.01
"2018-04-24 21:45:00",415,0.021,0.029,0.04,18.11,20.24,21.01
"2018-04-24 22:00:00",416,0.022,0.029,0.04,18.02,20.21,21.02
"2018-04-24 22:15:00",417,0.022,0.029,0.04,17.93,20.18,21.03
"2018-04-24 22:30:00",418,0.022,0.029,0.04,17.83,20.15,21.03
"2018-04-24 22:45:00",419,0.022,0.029,0.04,17.74,20.12,21.04
"2018-04-24 23:00:00",420,0.022,0.029,0.04,17.68,20.09,21.04
"2018-04-24 23:15:00",421,0.022,0.029,0.04,17.64,20.06,21.05
"2018-04-24 23:30:00",422,0.022,0.029,0.04,17.58,20.03,21.05
"2018-04-24 23:45:00",423,0.022,0.029,0.04,17.49,20,21.05
"2018-04-25 00:00:00",424,0.021,0.029,0.04,17.39,19.97,21.05
"2018-04-25 00:15:00",425,0.021,0.029,0.04,17.3,19.94,21.06
"2018-04-25 00:30:00",426,0.021,0.029,0.04,17.23,19.91,21.06
"2018-04-25 00:45:00",427,0.021,0.029,0.04,17.15,19.87,21.06
"2018-04-25 01:00:00",428,0.021,0.029,0.04,17.08,19.84,21.06
"2018-04-25 01:15:00",429,0.021,0.029,0.04,17.03,19.81,21.07
"2018-04-25 01:30:00",430,0.021,0.029,0.04,16.95,19.78,21.07
"2018-04-25 01:45:00",431,0.021,0.029,0.04,16.88,19.75,21.06
"2018-04-25 02:00:00",432,0.021,0.029,0.04,16.8,19.72,21.07
"2018-04-25 02:15:00",433,0.021,0.029,0.04,16.71,19.69,21.06
"2018-04-25 02:30:00",434,0.021,0.029,0.04,16.61,19.65,21.06
"2018-04-25 02:45:00",435,0.021,0.029,0.04,16.52,19.62,21.06
"2018-04-25 03:00:00",436,0.021,0.029,0.04,16.43,19.59,21.06
"2018-04-25 03:15:00",437,0.021,0.029,0.04,16.37,19.56,21.06
"2018-04-25 03:30:00",438,0.021,0.029,0.04,16.31,19.52,21.05
"2018-04-25 03:45:00",439,0.021,0.029,0.04,16.25,19.49,21.05
"2018-04-25 04:00:00",440,0.021,0.029,0.04,16.18,19.45,21.04
"2018-04-25 04:15:00",441,0.021,0.029,0.04,16.12,19.42,21.03
"2018-04-25 04:30:00",442,0.021,0.029,0.04,16.08,19.38,21.02
"2018-04-25 04:45:00",443,0.021,0.029,0.04,16.06,19.35,21.02
"2018-04-25 05:00:00",444,0.021,0.029,0.04,16.02,19.31,21.01
"2018-04-25 05:15:00",445,0.021,0.029,0.04,15.96,19.28,21.01
"2018-04-25 05:30:00",446,0.021,0.029,0.04,15.9,19.25,21
"2018-04-25 05:45:00",447,0.021,0.029,0.04,15.85,19.22,20.99
"2018-04-25 06:00:00",448,0.021,0.029,0.04,15.83,19.19,20.99
"2018-04-25 06:15:00",449,0.021,0.029,0.04,15.81,19.15,20.98
"2018-04-25 06:30:00",450,0.021,0.029,0.04,15.76,19.12,20.97
"2018-04-25 06:45:00",451,0.021,0.029,0.04,15.71,19.09,20.96
"2018-04-25 07:00:00",452,0.021,0.029,0.04,15.67,19.06,20.95
"2018-04-25 07:15:00",453,0.021,0.029,0.04,15.63,19.02,20.94
"2018-04-25 07:30:00",454,0.021,0.029,0.04,15.6,18.99,20.92
"2018-04-25 07:45:00",455,0.021,0.029,0.04,15.63,18.96,20.91
"2018-04-25 08:00:00",456,0.021,0.029,0.04,15.72,18.92,20.89
"2018-04-25 08:15:00",457,0.021,0.029,0.04,15.85,18.89,20.88
"2018-04-25 08:30:00",458,0.021,0.029,0.04,16.01,18.85,20.86
"2018-04-25 08:45:00",459,0.021,0.029,0.04,16.18,18.82,20.84
"2018-04-25 09:00:00",460,0.021,0.029,0.04,16.35,18.79,20.83
"2018-04-25 09:15:00",461,0.021,0.029,0.04,16.49,18.77,20.8
"2018-04-25 09:30:00",462,0.021,0.029,0.04,16.61,18.75,20.79
"2018-04-25 09:45:00",463,0.021,0.029,0.04,16.72,18.73,20.77
"2018-04-25 10:00:00",464,0.021,0.029,0.04,16.87,18.71,20.75
"2018-04-25 10:15:00",465,0.021,0.029,0.04,17.04,18.7,20.73
"2018-04-25 10:30:00",466,0.021,0.029,0.04,17.27,18.7,20.71
"2018-04-25 10:45:00",467,0.021,0.029,0.04,17.52,18.69,20.7
"2018-04-25 11:00:00",468,0.021,0.029,0.04,17.78,18.69,20.68
"2018-04-25 11:15:00",469,0.022,0.029,0.04,18.02,18.7,20.67
"2018-04-25 11:30:00",470,0.021,0.029,0.04,18.23,18.71,20.66
"2018-04-25 11:45:00",471,0.022,0.029,0.04,18.43,18.72,20.64
"2018-04-25 12:00:00",472,0.021,0.029,0.04,18.61,18.73,20.62
"2018-04-25 12:15:00",473,0.021,0.029,0.04,18.81,18.75,20.61
"2018-04-25 12:30:00",474,0.021,0.029,0.04,19.01,18.77,20.59
"2018-04-25 12:45:00",475,0.021,0.029,0.04,19.18,18.8,20.58
"2018-04-25 13:00:00",476,0.022,0.029,0.04,19.33,18.83,20.56
"2018-04-25 13:15:00",477,0.022,0.029,0.04,19.45,18.87,20.55
"2018-04-25 13:30:00",478,0.022,0.029,0.04,19.55,18.9,20.54
"2018-04-25 13:45:00",479,0.022,0.029,0.04,19.68,18.93,20.54
"2018-04-25 14:00:00",480,0.022,0.029,0.04,19.81,18.97,20.53
"2018-04-25 14:15:00",481,0.022,0.029,0.04,19.91,19.01,20.52
"2018-04-25 14:30:00",482,0.022,0.029,0.04,20,19.04,20.51
"2018-04-25 14:45:00",483,0.022,0.029,0.04,20.07,19.08,20.5
"2018-04-25 15:00:00",484,0.022,0.029,0.04,20.14,19.12,20.49
"2018-04-25 15:15:00",485,0.022,0.029,0.04,20.21,19.16,20.49
"2018-04-25 15:30:00",486,0.022,0.029,0.04,20.25,19.2,20.48
"2018-04-25 15:45:00",487,0.022,0.029,0.04,20.29,19.23,20.47
"2018-04-25 16:00:00",488,0.022,0.029,0.04,20.31,19.27,20.47
"2018-04-25 16:15:00",489,0.022,0.029,0.04,20.31,19.31,20.47
"2018-04-25 16:30:00",490,0.022,0.029,0.04,20.29,19.35,20.47
"2018-04-25 16:45:00",491,0.022,0.029,0.04,20.26,19.39,20.47
"2018-04-25 17:00:00",492,0.022,0.029,0.04,20.23,19.42,20.47
"2018-04-25 17:15:00",493,0.022,0.029,0.04,20.2,19.46,20.47
"2018-04-25 17:30:00",494,0.022,0.029,0.04,20.15,19.5,20.47
"2018-04-25 17:45:00",495,0.022,0.029,0.04,20.11,19.52,20.48
"2018-04-25 18:00:00",496,0.022,0.029,0.04,20.07,19.55,20.48
"2018-04-25 18:15:00",497,0.022,0.029,0.04,20.02,19.58,20.48
"2018-04-25 18:30:00",498,0.022,0.029,0.04,19.96,19.6,20.49
"2018-04-25 18:45:00",499,0.022,0.029,0.04,19.88,19.63,20.49
"2018-04-25 19:00:00",500,0.022,0.029,0.04,19.78,19.65,20.5
"2018-04-25 19:15:00",501,0.022,0.029,0.04,19.69,19.67,20.51
"2018-04-25 19:30:00",502,0.022,0.029,0.04,19.62,19.68,20.51
"2018-04-25 19:45:00",503,0.022,0.029,0.04,19.59,19.69,20.5
"2018-04-25 20:00:00",504,0.022,0.029,0.04,19.56,19.69,20.5
"2018-04-25 20:15:00",505,0.022,0.029,0.04,19.53,19.7,20.5
"2018-04-25 20:30:00",506,0.022,0.029,0.04,19.48,19.71,20.51
"2018-04-25 20:45:00",507,0.022,0.029,0.04,19.46,19.72,20.52
"2018-04-25 21:00:00",508,0.022,0.029,0.04,19.41,19.72,20.52
"2018-04-25 21:15:00",509,0.022,0.029,0.04,19.32,19.73,20.53
"2018-04-25 21:30:00",510,0.022,0.029,0.04,19.24,19.73,20.53
"2018-04-25 21:45:00",511,0.022,0.029,0.04,19.15,19.74,20.54
"2018-04-25 22:00:00",512,0.022,0.029,0.04,19.06,19.74,20.55
"2018-04-25 22:15:00",513,0.022,0.029,0.04,18.96,19.74,20.55
"2018-04-25 22:30:00",514,0.022,0.029,0.04,18.87,19.74,20.56
"2018-04-25 22:45:00",515,0.022,0.029,0.04,18.79,19.74,20.56
"2018-04-25 23:00:00",516,0.022,0.029,0.04,18.73,19.73,20.57
"2018-04-25 23:15:00",517,0.022,0.029,0.04,18.68,19.73,20.58
"2018-04-25 23:30:00",518,0.022,0.029,0.04,18.62,19.72,20.58
"2018-04-25 23:45:00",519,0.022,0.029,0.04,18.56,19.72,20.58
"2018-04-26 00:00:00",520,0.022,0.029,0.04,18.5,19.71,20.59
"2018-04-26 00:15:00",521,0.022,0.029,0.04,18.44,19.7,20.59
"2018-04-26 00:30:00",522,0.022,0.029,0.04,18.36,19.69,20.6
"2018-04-26 00:45:00",523,0.022,0.029,0.04,18.28,19.67,20.6
"2018-04-26 01:00:00",524,0.022,0.029,0.04,18.21,19.67,20.61
"2018-04-26 01:15:00",525,0.022,0.029,0.04,18.16,19.65,20.61
"2018-04-26 01:30:00",526,0.021,0.029,0.04,18.12,19.64,20.61
"2018-04-26 01:45:00",527,0.021,0.029,0.04,18.08,19.63,20.61
"2018-04-26 02:00:00",528,0.021,0.029,0.04,18.05,19.61,20.62
"2018-04-26 02:15:00",529,0.022,0.029,0.04,18.06,19.59,20.62
"2018-04-26 02:30:00",530,0.022,0.029,0.04,18.08,19.57,20.61
"2018-04-26 02:45:00",531,0.022,0.029,0.04,18.11,19.56,20.61
"2018-04-26 03:00:00",532,0.022,0.029,0.04,18.14,19.54,20.62
"2018-04-26 03:15:00",533,0.022,0.029,0.04,18.17,19.52,20.61
"2018-04-26 03:30:00",534,0.022,0.029,0.04,18.19,19.51,20.61
"2018-04-26 03:45:00",535,0.022,0.029,0.04,18.21,19.5,20.62
"2018-04-26 04:00:00",536,0.022,0.029,0.04,18.23,19.49,20.61
"2018-04-26 04:15:00",537,0.022,0.029,0.04,18.26,19.48,20.61
"2018-04-26 04:30:00",538,0.022,0.029,0.04,18.29,19.47,20.61
"2018-04-26 04:45:00",539,0.022,0.029,0.04,18.33,19.46,20.61
"2018-04-26 05:00:00",540,0.022,0.029,0.04,18.37,19.45,20.6
"2018-04-26 05:15:00",541,0.022,0.029,0.04,18.4,19.44,20.6
"2018-04-26 05:30:00",542,0.022,0.029,0.04,18.42,19.44,20.6
