"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","soilM"
"TIMESTAMP","RECORD","BattV_Avg","VW_Avg(1)","VW_Avg(2)","VW_Avg(3)","VW_Avg(4)","VW_Avg(5)","VW_Avg(6)","VW_Avg(7)","VW_Avg(8)","VW_Avg(9)","VW_Avg(10)","VW_Avg(11)","VW_Avg(12)","VW_Avg(13)","VW_Avg(14)","VW_Avg(15)","VW_Avg(16)"
"2018-04-15 23:00:00",23178,12.41,0.024,0.038,0.043,0.325,0.756,0.025,0.047,0.029,"NAN",0.021,"NAN",0.175,0.041,"NAN","NAN","NAN"
"2018-04-15 23:15:00",23179,12.4,0.024,0.038,0.043,0.126,0.702,0.205,0.047,0.029,"NAN",0.021,"NAN",0.175,0.04,"NAN","NAN","NAN"
"2018-04-15 23:30:00",23180,12.4,0.024,0.038,0.043,0.225,0.728,0.106,0.047,0.029,"NAN",0.021,"NAN",0.19,0.04,"NAN","NAN","NAN"
"2018-04-15 23:45:00",23181,12.46,0.024,0.038,0.042,0.124,0.701,0.225,0.047,0.029,"NAN",0.021,"NAN",0.191,0.041,"NAN","NAN","NAN"
"2018-04-16 00:00:00",23182,12.5,0.024,0.038,0.042,0.028,0.675,0.303,0.047,0.029,"NAN",0.021,"NAN",0.206,0.04,"NAN","NAN","NAN"
"2018-04-16 00:15:00",23183,12.5,0.024,0.038,0.042,0.225,0.728,0.124,0.046,0.029,"NAN",0.021,"NAN",0.239,0.041,"NAN","NAN","NAN"
"2018-04-16 00:30:00",23184,12.5,0.024,0.038,0.042,0.324,0.701,0.189,0.047,0.029,"NAN",0.021,"NAN",0.272,0.041,"NAN","NAN","NAN"
"2018-04-16 00:45:00",23185,12.49,0.024,0.038,0.043,0.027,0.674,0.304,0.047,0.029,"NAN",0.021,"NAN",0.256,0.04,"NAN","NAN","NAN"
"2018-04-16 01:00:00",23186,12.48,0.023,0.038,0.043,0.224,0.674,0.286,0.047,0.029,"NAN",0.021,"NAN",0.255,0.04,"NAN","NAN","NAN"
"2018-04-16 01:15:00",23187,12.47,0.023,0.038,0.042,0.125,0.674,0.286,0.047,0.029,"NAN",0.021,"NAN",0.255,0.04,"NAN","NAN","NAN"
"2018-04-16 01:30:00",23188,12.47,0.023,0.038,0.042,0.225,0.674,0.286,0.047,0.029,"NAN",0.021,"NAN",0.239,0.04,"NAN","NAN","NAN"
"2018-04-16 01:45:00",23189,12.47,0.023,0.038,0.042,0.026,0.674,0.268,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 02:00:00",23190,12.44,0.023,0.038,0.042,0.125,0.674,0.304,0.047,0.029,"NAN",0.021,"NAN",0.255,0.04,"NAN","NAN","NAN"
"2018-04-16 02:15:00",23191,12.46,0.023,0.038,0.042,0.127,0.674,0.304,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 02:30:00",23192,12.45,0.023,0.038,0.042,0.124,0.674,0.287,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 02:45:00",23193,12.45,0.023,0.038,0.042,0.027,0.675,0.303,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 03:00:00",23194,12.45,0.023,0.038,0.042,0.126,0.701,0.187,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 03:15:00",23195,12.44,0.023,0.038,0.042,0.225,0.726,0.107,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 03:30:00",23196,12.43,0.023,0.038,0.042,0.223,0.674,0.268,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 03:45:00",23197,12.43,0.023,0.038,0.042,0.225,0.674,0.268,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 04:00:00",23198,12.43,0.023,0.038,0.042,0.207,0.701,0.186,0.047,0.029,"NAN",0.021,"NAN",0.272,0.039,"NAN","NAN","NAN"
"2018-04-16 04:15:00",23199,12.43,0.023,0.038,0.042,0.108,0.727,0.124,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 04:30:00",23200,12.42,0.023,0.038,0.042,0.189,0.727,0.107,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 04:45:00",23201,12.41,0.024,0.038,0.042,0.288,0.728,0.105,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 05:00:00",23202,12.41,0.024,0.038,0.042,0.205,0.7,0.188,0.047,0.029,"NAN",0.021,"NAN",0.255,0.04,"NAN","NAN","NAN"
"2018-04-16 05:15:00",23203,12.41,0.024,0.038,0.042,0.107,0.701,0.204,0.047,0.029,"NAN",0.042,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 05:30:00",23204,12.41,0.024,0.038,0.042,0.107,0.755,0.106,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 05:45:00",23205,12.4,0.024,0.038,0.042,0.026,0.7,0.188,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 06:00:00",23206,12.4,0.024,0.038,0.042,0.107,0.7,0.187,0.047,0.029,"NAN",0.021,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 06:15:00",23207,12.4,0.024,0.038,0.042,0.027,0.674,0.267,0.047,0.029,"NAN",0.021,"NAN",0.272,0.039,"NAN","NAN","NAN"
"2018-04-16 06:30:00",23208,12.41,0.024,0.038,0.042,0.105,0.727,0.106,0.047,0.029,"NAN",0.031,"NAN",0.256,0.039,"NAN","NAN","NAN"
"2018-04-16 06:45:00",23209,12.66,0.024,0.038,0.042,0.025,0.699,0.188,0.047,0.029,"NAN",0.021,"NAN",0.272,0.039,"NAN","NAN","NAN"
"2018-04-16 07:00:00",23210,13.41,0.024,0.038,0.042,0.025,0.7,0.187,0.047,0.029,"NAN",0.021,"NAN",0.272,0.039,"NAN","NAN","NAN"
"2018-04-16 07:15:00",23211,14.06,0.023,0.038,0.042,0.189,0.781,0.105,0.047,0.029,"NAN",0.064,"NAN",0.271,0.04,"NAN","NAN","NAN"
"2018-04-16 07:30:00",23212,14.33,0.023,0.038,0.042,0.108,0.551,0.14,0.047,0.029,"NAN",0.068,"NAN",0.158,0.04,"NAN","NAN","NAN"
"2018-04-16 07:45:00",23213,14.44,0.024,0.038,0.042,0.106,0.489,0.107,0.047,0.029,"NAN",0.031,"NAN",0.238,0.04,"NAN","NAN","NAN"
"2018-04-16 08:00:00",23214,14.46,0.024,0.038,0.042,0.074,0.545,0.14,0.047,0.029,"NAN",0.077,"NAN",0.255,0.04,"NAN","NAN","NAN"
"2018-04-16 08:15:00",23215,14.43,0.024,0.038,0.043,0.027,0.674,0.303,0.047,0.029,"NAN",0.022,"NAN",0.222,0.04,"NAN","NAN","NAN"
"2018-04-16 08:30:00",23216,14.42,0.024,0.038,0.043,0.089,0.539,0.258,0.047,0.029,"NAN",0.055,"NAN",0.222,0.04,"NAN","NAN","NAN"
"2018-04-16 08:45:00",23217,14.26,0.024,0.038,0.043,0.026,0.502,0.239,0.047,0.029,"NAN",0.043,"NAN",0.207,0.04,"NAN","NAN","NAN"
"2018-04-16 09:00:00",23218,14.1,0.024,0.038,0.043,0.026,0.652,0.268,0.047,0.029,"NAN",0.021,"NAN",0.175,0.04,"NAN","NAN","NAN"
"2018-04-16 09:15:00",23219,13.88,0.024,0.038,0.042,0.026,0.677,0.268,0.047,0.029,"NAN",0.022,"NAN",0.175,0.04,"NAN","NAN","NAN"
"2018-04-16 09:30:00",23220,13.75,0.024,0.038,0.042,0.026,0.677,0.268,0.047,0.029,"NAN",0.021,"NAN",0.19,0.04,"NAN","NAN","NAN"
"2018-04-16 09:45:00",23221,13.73,0.024,0.038,0.042,0.026,0.651,0.268,0.047,0.029,"NAN",0.022,"NAN",0.221,0.04,"NAN","NAN","NAN"
"2018-04-16 10:00:00",23222,13.75,0.024,0.038,0.042,0.026,0.628,0.287,0.047,0.029,"NAN",0.021,"NAN",0.221,0.04,"NAN",0.182,"NAN"
"2018-04-16 10:15:00",23223,13.72,0.024,0.039,0.042,0.026,0.677,0.323,0.047,0.029,"NAN",0.022,"NAN",0.222,0.04,"NAN",0.168,"NAN"
"2018-04-16 10:30:00",23224,13.74,0.024,0.038,0.042,0.108,0.627,0.322,0.047,0.029,"NAN",0.021,"NAN",0.221,0.04,"NAN",0.138,"NAN"
"2018-04-16 10:45:00",23225,13.74,0.024,0.039,0.042,0.026,0.705,0.322,0.047,0.029,"NAN",0.032,"NAN",0.222,0.04,"NAN",0.138,"NAN"
"2018-04-16 11:00:00",23226,13.75,0.024,0.038,0.042,0.126,0.732,0.323,0.047,0.029,"NAN",0.042,"NAN",0.221,0.04,"NAN",0.139,"NAN"
"2018-04-16 11:15:00",23227,13.72,0.024,0.039,0.042,0.027,0.754,"NAN",0.047,0.029,"NAN",0.052,"NAN",0.239,0.04,"NAN",0.138,"NAN"
"2018-04-16 11:30:00",23228,13.73,0.024,0.039,0.042,0.106,0.547,"NAN",0.047,0.029,"NAN",0.074,"NAN",0.272,0.04,"NAN",0.153,"NAN"
"2018-04-16 11:45:00",23229,13.72,0.024,0.039,0.042,0.026,0.758,"NAN",0.047,0.029,"NAN",0.086,"NAN",0.272,0.04,"NAN",0.138,"NAN"
"2018-04-16 12:00:00",23230,13.72,0.024,0.039,0.042,0.026,0.786,"NAN",0.047,0.029,"NAN",0.086,"NAN",0.272,0.04,"NAN",0.138,"NAN"
"2018-04-16 12:15:00",23231,13.72,0.024,0.039,0.042,0.126,0.842,"NAN",0.047,0.029,"NAN",0.098,"NAN",0.24,0.04,"NAN",0.138,"NAN"
"2018-04-16 12:30:00",23232,13.68,0.024,0.039,0.042,0.092,0.871,"NAN",0.047,0.029,"NAN",0.111,"NAN",0.272,0.04,"NAN",0.138,"NAN"
"2018-04-16 12:45:00",23233,13.76,0.024,0.039,0.042,0.156,0.899,"NAN",0.046,0.029,"NAN",0.124,"NAN",0.272,0.04,"NAN",0.139,"NAN"
"2018-04-16 13:00:00",23234,13.69,0.024,0.039,0.042,0.366,0.842,"NAN",0.046,0.029,"NAN",0.055,"NAN",0.272,0.04,"NAN",0.139,"NAN"
"2018-04-16 13:15:00",23235,13.68,0.024,0.039,0.042,0.144,0.93,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.309,0.04,"NAN",0.125,"NAN"
"2018-04-16 13:30:00",23236,13.7,"NAN",0.039,0.042,0.228,0.722,"NAN",0.047,0.029,"NAN",0.022,"NAN",0.309,0.04,"NAN",0.138,"NAN"
"2018-04-16 13:45:00",23237,13.7,0.024,0.039,0.042,0.209,0.872,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.327,0.04,"NAN",0.153,"NAN"
"2018-04-16 14:00:00",23238,13.69,0.024,0.039,0.042,0.272,"NAN","NAN",0.046,0.029,"NAN",0.022,"NAN",0.327,0.04,"NAN",0.182,"NAN"
"2018-04-16 14:15:00",23239,13.69,0.024,0.039,0.042,0.328,0.929,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.327,0.04,"NAN",0.168,"NAN"
"2018-04-16 14:30:00",23240,13.69,0.024,0.038,0.042,0.144,0.929,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.327,0.04,"NAN",0.182,"NAN"
"2018-04-16 14:45:00",23241,13.68,0.023,0.038,0.041,0.146,"NAN","NAN",0.046,0.029,"NAN",0.022,"NAN",0.327,0.04,"NAN","NAN","NAN"
"2018-04-16 15:00:00",23242,13.7,0.023,0.038,0.042,0.026,0.929,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.29,0.04,"NAN","NAN","NAN"
"2018-04-16 15:15:00",23243,13.69,0.023,0.038,0.041,0.145,0.929,"NAN",0.046,0.029,"NAN",0.022,"NAN",0.291,0.04,"NAN","NAN","NAN"
"2018-04-16 15:30:00",23244,13.68,0.023,0.038,0.042,0.027,0.929,0.025,0.046,0.029,"NAN",0.022,"NAN",0.308,0.04,"NAN","NAN","NAN"
"2018-04-16 15:45:00",23245,13.69,0.023,0.038,0.042,0.09,0.928,0.025,0.046,0.029,"NAN",0.022,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 16:00:00",23246,13.7,0.023,0.038,0.042,0.146,0.898,0.146,0.046,0.029,"NAN",0.022,"NAN",0.308,0.04,"NAN","NAN","NAN"
"2018-04-16 16:15:00",23247,13.7,0.023,0.038,0.042,0.026,0.84,0.382,0.046,0.029,"NAN",0.022,"NAN",0.29,0.04,"NAN","NAN","NAN"
"2018-04-16 16:30:00",23248,13.71,0.023,0.038,0.041,0.026,0.84,0.362,0.046,0.029,"NAN",0.022,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 16:45:00",23249,13.71,0.023,0.038,0.041,0.026,0.84,0.362,0.046,0.029,"NAN",0.022,"NAN",0.29,0.04,"NAN","NAN","NAN"
"2018-04-16 17:00:00",23250,13.76,0.023,0.038,0.041,0.026,0.84,0.343,0.046,0.029,"NAN",0.022,"NAN",0.29,0.04,"NAN","NAN","NAN"
"2018-04-16 17:15:00",23251,13.95,0.023,0.038,0.041,0.108,0.869,0.262,0.046,0.028,"NAN",0.022,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 17:30:00",23252,13.82,0.023,0.038,0.041,0.026,0.84,0.362,0.046,0.028,"NAN",0.022,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 17:45:00",23253,13.2,0.023,0.038,0.041,0.026,0.811,0.344,0.046,0.028,"NAN",0.022,"NAN",0.272,0.04,"NAN","NAN","NAN"
"2018-04-16 18:00:00",23254,12.72,"NAN",0.038,0.041,0.026,0.631,0.223,0.046,0.028,"NAN",0.022,"NAN",0.289,0.04,"NAN","NAN","NAN"
"2018-04-16 18:15:00",23255,12.64,"NAN",0.039,0.041,0.026,0.23,0.027,0.046,0.028,"NAN",0.022,"NAN",0.271,0.04,"NAN","NAN","NAN"
"2018-04-16 18:30:00",23256,12.64,"NAN",0.038,0.041,0.026,0.835,0.342,0.045,0.028,"NAN",0.022,"NAN",0.289,0.04,"NAN","NAN","NAN"
"2018-04-16 18:45:00",23257,12.63,"NAN",0.038,0.041,0.026,0.406,0.108,0.045,0.028,"NAN",0.022,"NAN",0.289,0.04,"NAN","NAN","NAN"
"2018-04-16 19:00:00",23258,12.62,0.023,0.038,0.041,0.028,0.838,0.323,0.045,0.028,"NAN",0.022,"NAN",0.29,0.04,"NAN","NAN","NAN"
"2018-04-16 19:15:00",23259,12.61,"NAN",0.038,0.041,0.124,0.66,0.105,0.045,0.028,"NAN",0.022,"NAN",0.308,0.04,"NAN","NAN","NAN"
"2018-04-16 19:30:00",23260,12.6,"NAN",0.038,0.041,0.026,0.637,0.227,0.045,0.028,"NAN",0.022,"NAN",0.308,0.04,"NAN","NAN","NAN"
"2018-04-16 19:45:00",23261,12.59,0.023,0.038,0.041,0.026,0.867,0.204,0.045,0.028,"NAN",0.022,"NAN",0.364,0.04,"NAN","NAN","NAN"
"2018-04-16 20:00:00",23262,12.58,0.023,0.038,0.041,0.126,0.896,0.225,0.045,0.028,"NAN",0.021,"NAN",0.364,0.04,"NAN","NAN","NAN"
"2018-04-16 20:15:00",23263,12.58,0.023,0.038,0.041,0.126,0.838,0.287,0.045,0.028,"NAN",0.021,"NAN",0.345,0.04,"NAN","NAN","NAN"
"2018-04-16 20:30:00",23264,12.57,"NAN",0.038,0.041,0.026,0.63,0.186,0.045,0.028,"NAN",0.022,"NAN",0.345,0.04,"NAN","NAN","NAN"
"2018-04-16 20:45:00",23265,12.56,"NAN",0.038,0.041,0.026,0.654,0.188,0.045,0.028,"NAN",0.022,"NAN",0.327,0.04,"NAN","NAN","NAN"
"2018-04-16 21:00:00",23266,12.55,0.023,0.038,0.041,0.026,0.81,0.269,0.045,0.028,"NAN",0.022,"NAN",0.344,0.04,"NAN","NAN","NAN"
"2018-04-16 21:15:00",23267,12.54,0.023,0.038,0.041,0.026,0.924,0.287,0.045,0.028,"NAN",0.021,"NAN",0.325,0.04,"NAN","NAN","NAN"
"2018-04-16 21:30:00",23268,12.53,0.023,0.038,0.041,0.026,0.924,0.287,0.045,0.028,"NAN",0.022,"NAN",0.344,0.039,"NAN","NAN","NAN"
"2018-04-16 21:45:00",23269,12.52,0.023,0.038,0.041,0.026,0.895,0.269,0.045,0.028,"NAN",0.021,"NAN",0.324,0.039,"NAN","NAN","NAN"
"2018-04-16 22:00:00",23270,12.51,0.023,0.038,0.041,0.026,0.894,0.269,0.045,0.028,"NAN",0.021,"NAN",0.325,0.039,"NAN","NAN","NAN"
"2018-04-16 22:15:00",23271,12.49,0.023,0.038,0.041,0.026,0.893,0.269,0.045,0.028,"NAN",0.022,"NAN",0.344,0.039,"NAN","NAN","NAN"
"2018-04-16 22:30:00",23272,12.48,0.023,0.038,0.041,0.026,0.895,0.268,0.045,0.028,"NAN",0.021,"NAN",0.325,0.039,"NAN","NAN","NAN"
"2018-04-16 22:45:00",23273,12.47,0.023,0.037,0.041,0.026,0.865,0.268,0.045,0.028,"NAN",0.021,"NAN",0.344,0.039,"NAN","NAN","NAN"
"2018-04-16 23:00:00",23274,12.46,0.023,0.038,0.041,0.026,0.922,0.269,0.045,0.028,"NAN",0.021,"NAN",0.383,0.039,"NAN","NAN","NAN"
"2018-04-16 23:15:00",23275,12.45,0.023,0.038,0.04,0.025,0.865,0.268,0.045,0.028,"NAN",0.021,"NAN",0.344,0.039,"NAN","NAN","NAN"
"2018-04-16 23:30:00",23276,12.44,0.023,0.037,0.04,0.026,0.808,0.268,0.045,0.028,"NAN",0.021,"NAN",0.383,0.039,"NAN","NAN","NAN"
"2018-04-16 23:45:00",23277,12.44,0.023,0.037,0.04,0.027,0.922,0.269,0.045,0.028,"NAN",0.021,"NAN",0.404,0.039,"NAN","NAN","NAN"
"2018-04-17 00:00:00",23278,12.42,0.023,0.038,0.041,0.223,0.894,0.187,0.045,0.028,"NAN",0.021,"NAN",0.425,0.039,"NAN","NAN","NAN"
"2018-04-17 00:15:00",23279,12.42,0.023,0.038,0.04,0.125,0.864,0.286,0.045,0.028,"NAN",0.021,"NAN",0.424,0.039,"NAN","NAN","NAN"
"2018-04-17 00:30:00",23280,12.41,0.023,0.038,0.04,0.028,0.866,0.305,0.045,0.028,"NAN",0.021,"NAN",0.424,0.039,"NAN","NAN","NAN"
"2018-04-17 00:45:00",23281,12.39,0.023,0.037,0.04,0.262,0.863,0.286,0.045,0.028,"NAN",0.021,"NAN",0.444,0.039,"NAN","NAN","NAN"
"2018-04-17 01:00:00",23282,12.38,0.023,0.037,0.04,0.145,0.807,0.268,0.045,0.028,"NAN",0.021,"NAN",0.424,0.039,"NAN","NAN","NAN"
"2018-04-17 01:15:00",23283,12.37,0.023,0.037,0.04,0.026,0.807,0.286,0.045,0.028,"NAN",0.021,"NAN",0.424,0.039,"NAN","NAN","NAN"
"2018-04-17 01:30:00",23284,12.36,0.023,0.037,0.04,0.026,0.834,0.286,0.045,0.028,"NAN",0.021,"NAN",0.383,0.039,"NAN","NAN","NAN"
"2018-04-17 01:45:00",23285,12.36,0.023,0.038,0.04,0.026,0.807,0.286,0.045,0.028,"NAN",0.021,"NAN",0.403,0.039,"NAN","NAN","NAN"
"2018-04-17 02:00:00",23286,12.35,0.023,0.038,0.04,0.125,0.834,0.304,0.045,0.028,"NAN",0.021,"NAN",0.403,0.039,"NAN","NAN","NAN"
"2018-04-17 02:15:00",23287,12.34,0.023,0.037,0.04,0.026,0.806,0.286,0.045,0.028,"NAN",0.021,"NAN",0.403,0.039,"NAN","NAN","NAN"
"2018-04-17 02:30:00",23288,12.34,0.023,0.037,0.04,0.145,0.806,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 02:45:00",23289,12.33,0.023,0.037,0.04,0.025,0.807,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 03:00:00",23290,12.33,0.023,0.037,0.04,0.027,0.807,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 03:15:00",23291,12.32,0.023,0.037,0.04,0.142,0.834,0.286,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 03:30:00",23292,12.32,0.023,0.037,0.04,0.025,0.834,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 03:45:00",23293,12.31,0.023,0.037,0.04,0.125,0.834,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 04:00:00",23294,12.31,0.023,0.037,0.04,0.026,0.833,0.286,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 04:15:00",23295,12.31,0.023,0.037,0.04,0.025,0.834,0.286,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 04:30:00",23296,12.3,0.023,0.037,0.04,0.025,0.834,0.268,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 04:45:00",23297,12.3,0.023,0.037,0.04,0.026,0.833,0.321,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 05:00:00",23298,12.3,0.023,0.037,0.04,0.026,0.806,0.304,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 05:15:00",23299,12.3,0.023,0.037,0.04,0.026,0.833,0.304,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 05:30:00",23300,12.33,0.023,0.037,0.04,0.025,0.806,0.343,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 05:45:00",23301,12.41,0.023,0.037,0.04,0.025,0.833,0.303,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 06:00:00",23302,12.38,0.023,0.037,0.04,0.025,0.805,0.305,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 06:15:00",23303,12.36,0.023,0.037,0.04,0.025,0.805,0.304,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 06:30:00",23304,12.33,0.023,0.037,0.04,0.025,0.805,0.304,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 06:45:00",23305,12.64,0.023,0.037,0.04,0.025,0.805,0.303,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 07:00:00",23306,13.47,0.023,0.037,0.04,0.025,0.833,0.321,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 07:15:00",23307,13.95,0.023,0.037,0.04,0.026,0.833,0.321,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 07:30:00",23308,14.16,0.023,0.037,0.04,0.125,0.866,0.122,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 07:45:00",23309,14.28,0.023,0.037,0.04,0.025,0.835,0.263,0.045,0.028,"NAN",0.1,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 08:00:00",23310,14.36,0.023,0.037,0.04,0.027,0.808,0.266,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 08:15:00",23311,14.41,0.023,0.038,0.04,0.123,0.865,0.206,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 08:30:00",23312,14.44,0.023,0.037,0.041,0.026,0.806,0.302,0.046,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 08:45:00",23313,14.44,0.023,0.038,0.041,0.026,0.597,0.224,0.07,0.028,"NAN",0.083,"NAN",0.403,0.039,"NAN","NAN","NAN"
"2018-04-17 09:00:00",23314,14.38,0.023,0.038,0.041,0.026,0.754,0.322,0.045,0.028,"NAN",0.021,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 09:15:00",23315,14.34,0.023,0.038,0.041,0.026,0.614,0.222,0.071,0.028,"NAN",0.084,"NAN",0.364,0.039,"NAN","NAN","NAN"
"2018-04-17 09:30:00",23316,14.18,0.023,0.038,0.041,0.026,0.754,0.322,0.045,0.028,"NAN",0.021,"NAN",0.324,0.039,"NAN","NAN","NAN"
"2018-04-17 09:45:00",23317,13.98,0.023,0.038,0.04,0.026,0.754,0.322,0.045,0.028,"NAN",0.021,"NAN",0.324,0.039,"NAN","NAN","NAN"
"2018-04-17 10:00:00",23318,13.83,0.023,0.038,0.041,0.026,0.754,0.322,0.045,0.028,"NAN",0.022,"NAN",0.343,0.039,"NAN","NAN","NAN"
"2018-04-17 10:15:00",23319,13.76,0.023,0.038,0.04,0.026,0.754,0.322,0.045,0.028,"NAN",0.022,"NAN",0.344,0.039,"NAN","NAN","NAN"
"2018-04-17 10:30:00",23320,13.78,0.023,0.038,0.04,0.026,0.702,0.322,0.045,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 10:45:00",23321,13.76,0.023,0.038,0.04,0.026,0.784,0.322,0.046,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 11:00:00",23322,13.77,"NAN",0.038,0.04,0.026,0.622,0.242,0.046,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 11:15:00",23323,13.71,0.023,0.038,0.041,0.026,0.736,0.361,0.045,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 11:30:00",23324,13.73,0.023,0.038,0.04,0.026,0.838,0.38,0.045,0.028,"NAN",0.022,"NAN",0.383,0.04,"NAN","NAN","NAN"
"2018-04-17 11:45:00",23325,13.71,0.023,0.038,0.04,0.025,0.838,0.381,0.045,0.028,"NAN",0.022,"NAN",0.383,0.039,"NAN","NAN","NAN"
"2018-04-17 12:00:00",23326,13.71,0.023,0.038,0.04,0.026,0.838,0.381,0.045,0.028,"NAN",0.022,"NAN",0.383,0.039,"NAN","NAN","NAN"
"2018-04-17 12:15:00",23327,13.72,0.023,0.038,0.04,0.026,0.868,0.38,0.045,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 12:30:00",23328,13.71,"NAN",0.038,0.04,0.026,0.865,0.359,0.045,0.028,"NAN",0.022,"NAN",0.382,0.039,"NAN","NAN","NAN"
"2018-04-17 13:00:00",23329,13.69,"NAN",0.036,0.039,0.153,"NAN","NAN",0.149,0.028,"NAN",0.021,"NAN",0.196,"NAN","NAN","NAN","NAN"
"2018-04-17 13:15:00",23330,13.67,0.023,0.038,0.04,0.175,"NAN","NAN",0.218,0.029,"NAN",0.022,"NAN",0.27,"NAN","NAN","NAN","NAN"
"2018-04-17 13:30:00",23331,13.73,0.023,0.037,0.04,0.076,"NAN","NAN",0.202,0.029,"NAN",0.025,"NAN",0.27,"NAN","NAN","NAN","NAN"
